Date,AFT.AX,ANZ.AX,BHP.AX,CBA.AX,CSL.AX,FMG.AX,GMG.AX,MQG.AX,NAB.AX,NEM.AX,NST.AX,RIO.AX,RMD.AX,TCL.AX,TLS.AX,WBC.AX,WDS.AX,WES.AX,WOW.AX,XYZ.AX
2025-05-21,0.0010000000474974513,28.233642578125,37.809852600097656,172.32025146484375,242.39344787597656,15.628547668457031,31.96994400024414,207.32485961914062,36.900596618652344,80.55187225341797,18.933134078979492,117.30787658691406,38.53688430786133,13.886481285095215,4.600532054901123,30.965450286865234,21.092857360839844,83.03329467773438,31.53850555419922,88.23999786376953
2025-05-22,0.0010000000474974513,28.233642578125,37.790287017822266,170.09461975097656,243.75759887695312,15.396010398864746,31.830554962158203,202.67074584960938,36.63589859008789,82.38870239257812,19.94776153564453,116.64068603515625,38.12808609008789,13.896246910095215,4.620150566101074,30.720237731933594,20.81161880493164,82.07514190673828,31.40069580078125,85.80000305175781
2025-05-23,0.0010000000474974513,28.448942184448242,37.51637268066406,171.1975860595703,243.55001831054688,15.027823448181152,32.53745651245117,203.4102783203125,36.95941925048828,82.1702651977539,20.046268463134766,114.79610443115234,38.18790817260742,13.866950035095215,4.659387588500977,30.73985481262207,20.927993774414062,81.30467224121094,31.390851974487305,90.5
2025-05-26,0.0010000000474974513,28.047700881958008,37.731590270996094,171.2369842529297,244.21231079101562,15.056890487670898,32.69676208496094,204.3174591064453,36.665313720703125,82.3594741821289,20.637313842773438,113.0398178100586,37.28057098388672,13.847419738769531,4.639769077301025,30.651578903198242,20.66615104675293,81.6405258178711,31.390851974487305,91.0999984741211
2025-05-27,0.0010000000474974513,28.43915557861328,37.80006790161133,172.67478942871094,246.13003540039062,15.095646858215332,32.53745651245117,207.06849670410156,37.0084342956543,81.04490661621094,20.331939697265625,113.07906341552734,38.01840591430664,13.866950035095215,4.659387588500977,31.171430587768555,20.78252601623535,81.8874740600586,31.312103271484375,91.7300033569336
2025-05-28,0.0010000000474974513,28.26300048828125,37.614200592041016,171.14834594726562,244.29139709472656,15.066579818725586,32.81623458862305,207.0586395263672,36.60649108886719,81.70219421386719,20.174327850341797,112.0194091796875,38.098175048828125,13.866950035095215,4.649578094482422,30.86736488342285,21.451679229736328,81.7886962890625,31.233356475830078,96.19000244140625
2025-05-29,0.0010000000474974513,28.302146911621094,37.32072067260742,171.78846740722656,245.15139770507812,15.192538261413574,32.36819839477539,210.62811279296875,36.76334762573242,81.234130859375,20.026567459106445,111.25410461425781,38.12808609008789,13.925543785095215,4.688815593719482,31.10276985168457,22.043249130249023,81.98624420166016,31.134920120239258,99.08999633789062
2025-05-30,0.0010000000474974513,28.419584274291992,37.418548583984375,173.2755126953125,244.1529998779297,14.911554336547852,32.77640914916992,211.21974182128906,37.25352478027344,80.31791687011719,20.666866302490234,110.53785705566406,37.809017181396484,13.847419738769531,4.688815593719482,31.936494827270508,21.57775115966797,82.00599670410156,31.351478576660156,96.51000213623047
2025-06-02,0.0010000000474974513,28.360864639282227,36.958763122558594,173.73837280273438,244.95370483398438,14.53367805480957,32.49763107299805,209.15890502929688,36.998634338378906,81.28392028808594,20.568357467651367,108.66383361816406,37.58966827392578,13.925543785095215,4.728052616119385,31.563770294189453,21.335304260253906,82.39124298095703,31.597562789916992,93.86000061035156
2025-06-03,0.0010000000474974513,28.73274803161621,36.74354553222656,175.92462158203125,242.6306915283203,14.553056716918945,32.846107482910156,211.0718231201172,37.43979263305664,84.74958801269531,20.94268798828125,107.94757843017578,37.818992614746094,13.954839706420898,4.777098178863525,31.995342254638672,21.49047088623047,83.07280731201172,31.863338470458984,94.48999786376953
2025-06-04,0.0010000000474974513,29.006763458251953,37.12506866455078,178.3472442626953,243.391845703125,14.785595893859863,33.085060119628906,214.2074432373047,37.84173583984375,84.82926940917969,20.706270217895508,107.6139907836914,38.21782302856445,13.984135627746582,4.767289161682129,32.46615219116211,22.111133575439453,83.56670379638672,31.54834747314453,98.11000061035156
2025-06-05,0.0010000000474974513,28.996976852416992,37.154415130615234,178.58358764648438,240.16929626464844,15.008444786071777,33.43353271484375,213.3101348876953,37.75350570678711,84.6898422241211,20.706270217895508,107.93777465820312,38.39728927612305,13.954839706420898,4.757480144500732,32.623085021972656,22.033550262451172,83.52719116210938,31.499130249023438,98.22000122070312
2025-06-06,0.0010000000474974513,28.869754791259766,37.398983001708984,177.16546630859375,239.1412353515625,15.163470268249512,33.42357635498047,212.9255828857422,37.8221321105957,84.25164794921875,20.64716339111328,107.53549194335938,38.11811065673828,14.042728424072266,4.777098178863525,32.544620513916016,22.246904373168945,83.12220001220703,31.499130249023438,98.2300033569336
2025-06-10,0.0010000000474974513,29.192705154418945,37.64354705810547,179.23355102539062,241.3258514404297,15.182848930358887,34.120521545410156,215.2920684814453,38.40053939819336,81.28392028808594,20.69641876220703,107.06453704833984,38.736297607421875,13.935309410095215,4.757480144500732,32.85849380493164,22.392372131347656,84.28778839111328,31.420381546020508,100.51000213623047
2025-06-11,0.0010000000474974513,29.300355911254883,38.20115661621094,178.64266967773438,238.08352661132812,15.706060409545898,34.18026351928711,214.02993774414062,38.30250549316406,80.46730041503906,20.85403060913086,107.31963348388672,38.905799865722656,13.974370956420898,4.757480144500732,32.98600387573242,22.80938148498535,83.75438690185547,31.64678382873535,98.9800033569336
2025-06-12,0.0010000000474974513,29.153560638427734,37.506591796875,177.78590393066406,238.28123474121094,15.1731595993042,33.76209259033203,210.6478271484375,38.22407913208008,82.86737823486328,21.110149383544922,105.55354309082031,38.736297607421875,14.081790924072266,4.806526184082031,32.71136474609375,22.76089096069336,84.02108764648438,31.656625747680664,97.30999755859375
2025-06-13,0.0010000000474974513,28.996976852416992,36.52832794189453,176.62384033203125,236.1163787841797,15.240983963012695,33.831787109375,209.85899353027344,38.1064338684082,87.70735931396484,22.19373321533203,104.37614440917969,38.407264709472656,14.13061809539795,4.796716690063477,32.72117233276367,24.448318481445312,83.73462677001953,31.696001052856445,95.0199966430664
2025-06-16,0.0010000000474974513,28.967618942260742,36.62615203857422,176.68292236328125,236.3536376953125,15.231295585632324,34.01100158691406,210.02662658691406,38.17505645751953,86.76127624511719,20.3713436126709,105.09239959716797,38.487030029296875,14.169679641723633,4.796716690063477,32.55442810058594,25.1756591796875,83.28024291992188,31.30225944519043,95.8499984741211
2025-06-17,0.0010000000474974513,28.830610275268555,36.48919677734375,176.41702270507812,236.54144287109375,15.1731595993042,34.37938690185547,209.1687774658203,38.03780746459961,88.9223403930664,20.676715850830078,105.13164520263672,38.4770622253418,14.062259674072266,4.78690767288208,32.377872467041016,24.92351531982422,82.99378967285156,31.312103271484375,99.30000305175781
2025-06-18,0.0010000000474974513,28.419584274291992,36.05876159667969,177.4412078857422,239.19065856933594,14.562745094299316,34.43912887573242,209.55332946777344,37.94957733154297,89.48003387451172,20.272836685180664,104.00330352783203,38.79612350463867,14.140382766723633,4.816335201263428,32.3876838684082,24.875024795532227,82.77648162841797,31.40069580078125,96.6500015258789
2025-06-19,0.0010000000474974513,28.507659912109375,35.34463119506836,180.0706329345703,235.96810913085938,14.310829162597656,34.389347076416016,209.92800903320312,38.351524353027344,88.63352966308594,20.075820922851562,101.59945678710938,38.5069694519043,14.179445266723633,4.826144695281982,32.94676971435547,24.855628967285156,83.52719116210938,31.636938095092773,97.7300033569336
2025-06-20,0.0010000000474974513,27.783470153808594,35.422889709472656,179.7554931640625,237.4508819580078,14.233315467834473,34.419212341308594,205.96414184570312,38.14564895629883,88.93230438232422,20.21373176574707,100.24544525146484,39.04539108276367,14.238038063049316,4.796716690063477,32.57404327392578,25.06898307800293,82.22331237792969,31.312103271484375,96.80999755859375
2025-06-23,0.0010000000474974513,27.607315063476562,34.86528015136719,181.54783630371094,238.0143280029297,14.08797836303711,34.43912887573242,206.50645446777344,38.11623764038086,89.99789428710938,19.583282470703125,99.91185760498047,39.2248649597168,14.072025299072266,4.78690767288208,32.78002166748047,25.06898307800293,82.52953338623047,30.918365478515625,98.69999694824219
2025-06-24,0.0010000000474974513,27.988983154296875,35.6870231628418,185.2703857421875,238.44927978515625,14.7565279006958,34.55860137939453,211.50567626953125,38.969146728515625,89.59954071044922,19.50447654724121,102.96327209472656,39.035423278808594,13.915778160095215,4.767289161682129,33.633365631103516,23.430044174194336,82.99378967285156,31.066017150878906,98.9800033569336
2025-06-25,0.0010000000474974513,28.478302001953125,35.32506561279297,188.49066162109375,235.71109008789062,14.41740894317627,34.67808151245117,213.84259033203125,39.26325225830078,88.64349365234375,18.992238998413086,102.33533477783203,39.384395599365234,13.818122863769531,4.71824312210083,33.878578186035156,23.274877548217773,83.1024398803711,30.859304428100586,100.0
2025-06-26,0.0010000000474974513,29.10462760925293,35.33484649658203,187.81117248535156,237.2235107421875,14.46585464477539,34.23999786376953,212.95516967773438,39.10639572143555,88.32481384277344,18.558805465698242,102.22740173339844,39.853023529052734,13.739998817443848,4.737861633300781,33.90800094604492,23.129409790039062,82.75672149658203,30.957738876342773,98.77999877929688
2025-06-27,0.0010000000474974513,28.5761661529541,36.714195251464844,182.54248046875,231.64830017089844,14.979377746582031,34.099998474121094,217.12611389160156,38.488773345947266,88.08580017089844,18.05641746520996,106.9173583984375,38.83600616455078,13.739999771118164,4.728052616119385,33.25083541870117,23.003337860107422,83.1024398803711,30.652589797973633,98.68000030517578
2025-06-30,0.0010000000474974513,28.537019729614258,35.95115280151367,181.94175720214844,236.72926330566406,14.804973602294922,34.2400016784668,225.5370330810547,38.58681106567383,86.95048522949219,18.273134231567383,105.11201477050781,39.234832763671875,13.979999542236328,4.747671127319336,33.21159744262695,22.91605567932129,83.71487426757812,30.623062133789062,102.6500015258789
2025-07-01,0.0010000000474974513,29.251422882080078,35.77506637573242,179.8047332763672,235.50350952148438,14.901865005493164,34.189998626708984,223.30859375,38.92013168334961,88.66340637207031,18.509553909301758,104.12104797363281,38.93571472167969,13.859999656677246,4.747671127319336,33.221405029296875,22.84817123413086,83.68524169921875,30.751026153564453,102.33000183105469
2025-07-02,0.0010000000474974513,29.28078269958496,36.39137268066406,180.878173828125,237.01593017578125,15.473523139953613,34.88999938964844,225.822998046875,38.55739974975586,89.00201416015625,18.489850997924805,106.2599868774414,38.98556900024414,13.890000343322754,4.796716690063477,33.07427978515625,23.100317001342773,84.31742095947266,31.016799926757812,103.88999938964844
2025-07-03,0.0010000000474974513,29.43736457824707,38.41637420654297,176.9586639404297,238.23179626464844,15.754507064819336,34.72999954223633,224.1269989013672,38.14564895629883,90.20703125,18.28298568725586,108.17324829101562,38.736297607421875,13.880000114440918,4.737861633300781,32.83887481689453,23.274877548217773,82.6678237915039,30.70180892944336,105.68000030517578
2025-07-04,0.0010000000474974513,29.672237396240234,37.88811111450195,175.2943572998047,239.97158813476562,15.822331428527832,35.04999923706055,225.90188598632812,38.38093566894531,90.60538482666016,18.115522384643555,106.75056457519531,39.284690856933594,13.6899995803833,4.747671127319336,32.98600387573242,23.333065032958984,83.33951568603516,30.88883399963379,104.4800033569336
