Date,RMD.AX,TCL.AX,WOW.AX,TLS.AX,WDS.AX,GMG.AX,WES.AX,FMG.AX,NST.AX,MQG.AX,RIO.AX,NAB.AX,WBC.AX,ANZ.AX,CSL.AX,CBA.AX,BHP.AX
2018-04-11,1651714.0,3032857.0,3059150.0,27528186.0,2489289.0,4615977.0,2896405.0,16459835.0,2745296.0,586577.0,2024202.0,4504615.0,5468922.0,5192664.0,541842.0,2523325.0,9475582.0
2018-04-12,1875579.0,4664435.0,2581154.0,28056800.0,2132627.0,4262709.0,2534233.0,8592953.0,3148816.0,562039.0,1906157.0,3520227.0,4362629.0,5114276.0,1259823.0,2959474.0,6404881.0
2018-04-13,2493978.0,2495797.0,1498609.0,21590421.0,1145506.0,1919288.0,2049577.0,8834388.0,1628127.0,430032.0,2088670.0,4470806.0,2851137.0,3648065.0,552220.0,1251461.0,4684805.0
2018-04-16,1939792.0,2489898.0,1882276.0,13894879.0,1787150.0,2479472.0,1647990.0,12683334.0,1453544.0,386092.0,1729864.0,4643982.0,2617620.0,2409123.0,641292.0,2001961.0,7541620.0
2018-04-17,2291925.0,4184182.0,1833366.0,18178780.0,1902071.0,4553697.0,1860883.0,6948636.0,1611646.0,477394.0,1291621.0,3312130.0,3158918.0,3956148.0,1156382.0,1905309.0,5974170.0
2018-04-18,1929610.0,3088034.0,1287272.0,15142001.0,2536376.0,2350466.0,1787026.0,13322084.0,1831374.0,535164.0,1422989.0,2824905.0,3584915.0,3596579.0,764975.0,1826752.0,5093294.0
2018-04-19,2531117.0,4356553.0,2693443.0,24314642.0,2501104.0,3852829.0,2427916.0,22442539.0,2174635.0,733581.0,2489644.0,5322740.0,6243797.0,7069042.0,957468.0,3139245.0,10632958.0
2018-04-20,2903349.0,2508378.0,1237530.0,21547289.0,2030732.0,2920567.0,2017537.0,9514878.0,2150742.0,323203.0,1807498.0,2560944.0,3204524.0,2982323.0,493595.0,2148031.0,5274984.0
2018-04-23,1745740.0,3966931.0,1304402.0,21933315.0,1442547.0,3826978.0,2238910.0,8582687.0,2256630.0,453269.0,1673216.0,4999482.0,4245694.0,3857829.0,553215.0,2343315.0,6107897.0
2018-04-24,2565329.0,4175202.0,2048583.0,17178142.0,2441458.0,5023338.0,3646289.0,17572705.0,2458847.0,506795.0,5401013.0,3891355.0,4252596.0,4165439.0,806161.0,3665086.0,7278243.0
2018-04-25,2565329.0,4175202.0,2048583.0,17178142.0,2441458.0,5023338.0,3646289.0,17572705.0,2458847.0,506795.0,5401013.0,3891355.0,4252596.0,4165439.0,806161.0,3665086.0,7278243.0
2018-04-26,3428850.0,11341427.0,2876412.0,21845041.0,3287234.0,3783628.0,5158177.0,14324530.0,2956282.0,924587.0,3043566.0,6480127.0,17066213.0,7986066.0,1231603.0,4384515.0,8219403.0
2018-04-27,3061263.0,5610942.0,3215653.0,28235311.0,4669846.0,3660591.0,4000495.0,13421171.0,2167409.0,1974833.0,3974459.0,8761960.0,11713111.0,10541541.0,1902679.0,5975530.0,11676940.0
2018-04-30,2958008.0,5434993.0,3015098.0,26775096.0,2524036.0,4905143.0,3097536.0,10059628.0,2302475.0,760978.0,1500145.0,5821836.0,12249969.0,10592746.0,628933.0,3843213.0,6349257.0
2018-05-01,2040909.0,6473114.0,2125076.0,21790311.0,2017639.0,2864532.0,2221234.0,11264742.0,3299461.0,808851.0,1758752.0,6587463.0,7723608.0,8395823.0,699289.0,4045489.0,7192685.0
2018-05-02,1849311.0,5441311.0,2623246.0,23202052.0,2419864.0,3782402.0,3261492.0,13553674.0,4012900.0,1303886.0,1666912.0,5030294.0,5151275.0,6318058.0,760519.0,2476471.0,6062793.0
2018-05-03,1681419.0,8209867.0,4030399.0,29169694.0,1811019.0,5239910.0,2935604.0,10742669.0,2456226.0,815885.0,1723449.0,7069274.0,5592381.0,5587616.0,960064.0,2782258.0,6839076.0
2018-05-04,735696.0,4781897.0,3138331.0,25145082.0,1750449.0,5510761.0,1721278.0,7980889.0,2140286.0,1158690.0,973393.0,5061501.0,4402909.0,3975537.0,649421.0,2546384.0,6570241.0
2018-05-07,1198774.0,3776704.0,2247372.0,15955580.0,1630733.0,2329801.0,1782459.0,13086450.0,2570332.0,1182415.0,1471716.0,7649387.0,9572495.0,3564846.0,562778.0,2111927.0,6446237.0
2018-05-08,1604960.0,4202091.0,3123598.0,24597213.0,2908585.0,4530794.0,2216285.0,8279162.0,2642326.0,1310429.0,1492243.0,6752532.0,8416103.0,5718306.0,747793.0,2956389.0,7471645.0
